county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat
30055,McCone County,MT,30111,Yellowstone County,166.97,5
17131,Mercer County,IL,17031,Cook County,167.01,5
37195,Wilson County,NC,37119,Mecklenburg County,167.02,5
26001,Alcona County,MI,26163,Wayne County,167.06,5
51113,Madison County,VA,51810,Virginia Beach County,167.14,5
17029,Coles County,IL,17031,Cook County,167.22,5
20103,Leavenworth County,KS,20173,Sedgwick County,167.27,5
28137,Tate County,MS,28049,Hinds County,167.29,5
37127,Nash County,NC,37119,Mecklenburg County,167.42,5
51061,Fauquier County,VA,51810,Virginia Beach County,167.53,5
48419,Shelby County,TX,48113,Dallas County,168.11,5
26113,Missaukee County,MI,26163,Wayne County,168.18,5
39009,Athens County,OH,39035,Cuyahoga County,168.51,5
13043,Candler County,GA,13121,Fulton County,168.57,5
48487,Wilbarger County,TX,48113,Dallas County,168.75,5
1053,Escambia County,AL,1073,Jefferson County,168.76,5
30015,Chouteau County,MT,30111,Yellowstone County,168.92,5
13279,Toombs County,GA,13121,Fulton County,168.94,5
46045,Edmunds County,SD,46099,Minnehaha County,169.12,5
37075,Graham County,NC,37119,Mecklenburg County,169.15,5
35021,Harding County,NM,35001,Bernalillo County,169.27,5
48287,Lee County,TX,48113,Dallas County,169.40,5
29155,Pemiscot County,MO,29510,St. Louis County,169.48,5
55081,Monroe County,WI,55079,Milwaukee County,169.88,5
21133,Letcher County,KY,21111,Jefferson County,169.92,5
37019,Brunswick County,NC,37119,Mecklenburg County,170.03,5
40115,Ottawa County,OK,40109,Oklahoma County,170.17,5
54029,Hancock County,WV,54011,Cabell County,170.19,5
51079,Greene County,VA,51810,Virginia Beach County,170.20,5
16049,Idaho County,ID,16001,Ada County,170.26,5
17187,Warren County,IL,17031,Cook County,170.26,5
13277,Tift County,GA,13121,Fulton County,170.26,5
29067,Douglas County,MO,29510,St. Louis County,170.29,5
6027,Inyo County,CA,6037,Los Angeles County,170.44,5
1067,Henry County,AL,1073,Jefferson County,170.61,5
13007,Baker County,GA,13121,Fulton County,170.69,5
42013,Blair County,PA,42101,Philadelphia County,170.90,5
54023,Grant County,WV,54011,Cabell County,170.93,5
49019,Grand County,UT,49035,Salt Lake County,171.03,5
17129,Menard County,IL,17031,Cook County,171.14,5
29225,Webster County,MO,29510,St. Louis County,171.20,5
8029,Delta County,CO,8031,Denver County,171.21,5
36053,Madison County,NY,36061,New York County,171.24,5
26135,Oscoda County,MI,26163,Wayne County,171.40,5
35005,Chaves County,NM,35001,Bernalillo County,171.64,5
51125,Nelson County,VA,51810,Virginia Beach County,171.79,5
27061,Itasca County,MN,27053,Hennepin County,171.81,5
29069,Dunklin County,MO,29510,St. Louis County,171.83,5
51031,Campbell County,VA,51810,Virginia Beach County,172.08,5
21157,Marshall County,KY,21111,Jefferson County,172.16,5
27005,Becker County,MN,27053,Hennepin County,172.20,5
13099,Early County,GA,13121,Fulton County,172.28,5
55073,Marathon County,WI,55079,Milwaukee County,172.31,5
55123,Vernon County,WI,55079,Milwaukee County,172.35,5
22053,Jefferson Davis Parish,LA,22071,Orleans Parish,172.42,5
20005,Atchison County,KS,20173,Sedgwick County,172.45,5
36015,Chemung County,NY,36061,New York County,172.46,5
27167,Wilkin County,MN,27053,Hennepin County,172.53,5
20101,Lane County,KS,20173,Sedgwick County,172.54,5
37185,Warren County,NC,37119,Mecklenburg County,172.57,5
22059,La Salle Parish,LA,22071,Orleans Parish,172.57,5
22079,Rapides Parish,LA,22071,Orleans Parish,172.84,5
47167,Tipton County,TN,47037,Davidson County,173.14,5
13161,Jeff Davis County,GA,13121,Fulton County,173.19,5
12081,Manatee County,FL,12086,Miami-Dade County,173.26,5
26005,Allegan County,MI,26163,Wayne County,173.30,5
39107,Mercer County,OH,39035,Cuyahoga County,173.34,5
48207,Haskell County,TX,48113,Dallas County,173.44,5
28081,Lee County,MS,28049,Hinds County,173.57,5
49055,Wayne County,UT,49035,Salt Lake County,173.58,5
36109,Tompkins County,NY,36061,New York County,173.61,5
21159,Martin County,KY,21111,Jefferson County,173.70,5
55067,Langlade County,WI,55079,Milwaukee County,173.70,5
12097,Osceola County,FL,12086,Miami-Dade County,173.72,5
29085,Hickory County,MO,29510,St. Louis County,173.78,5
31015,Boyd County,NE,31055,Douglas County,173.79,5
8023,Costilla County,CO,8031,Denver County,174.19,5
30013,Cascade County,MT,30111,Yellowstone County,174.22,5
20065,Graham County,KS,20173,Sedgwick County,174.29,5
49001,Beaver County,UT,49035,Salt Lake County,174.33,5
37141,Pender County,NC,37119,Mecklenburg County,174.50,5
26085,Lake County,MI,26163,Wayne County,174.59,5
8071,Las Animas County,CO,8031,Denver County,174.74,5
2068,Denali Borough,AK,2020,Anchorage Municipality,174.75,5
45001,Abbeville County,SC,45019,Charleston County,174.86,5
38079,Rolette County,ND,38017,Cass County,174.87,5
29115,Linn County,MO,29510,St. Louis County,175.15,5
28145,Union County,MS,28049,Hinds County,175.16,5
30005,Blaine County,MT,30111,Yellowstone County,175.16,5
29197,Schuyler County,MO,29510,St. Louis County,175.30,5
47025,Claiborne County,TN,47037,Davidson County,175.38,5
55023,Crawford County,WI,55079,Milwaukee County,175.67,5
22041,Franklin Parish,LA,22071,Orleans Parish,175.95,5
39109,Miami County,OH,39035,Cuyahoga County,176.09,5
51157,Rappahannock County,VA,51810,Virginia Beach County,176.24,5
20209,Wyandotte County,KS,20173,Sedgwick County,176.34,5
22065,Madison Parish,LA,22071,Orleans Parish,176.37,5
22003,Allen Parish,LA,22071,Orleans Parish,176.41,5
4005,Coconino County,AZ,4013,Maricopa County,176.41,5
56045,Weston County,WY,56021,Laramie County,176.48,5
35037,Quay County,NM,35001,Bernalillo County,176.50,5
8103,Rio Blanco County,CO,8031,Denver County,176.66,5
20147,Phillips County,KS,20173,Sedgwick County,177.09,5
17023,Clark County,IL,17031,Cook County,177.18,5
36115,Washington County,NY,36061,New York County,177.31,5
39047,Fayette County,OH,39035,Cuyahoga County,177.51,5
42009,Bedford County,PA,42101,Philadelphia County,177.64,5
48477,Washington County,TX,48113,Dallas County,177.65,5
13205,Mitchell County,GA,13121,Fulton County,177.68,5
35035,Otero County,NM,35001,Bernalillo County,177.79,5
12105,Polk County,FL,12086,Miami-Dade County,177.82,5
39163,Vinton County,OH,39035,Cuyahoga County,177.87,5
41059,Umatilla County,OR,41051,Multnomah County,178.16,5
31137,Phelps County,NE,31055,Douglas County,178.19,5
48373,Polk County,TX,48113,Dallas County,178.21,5
31115,Loup County,NE,31055,Douglas County,178.27,5
37079,Greene County,NC,37119,Mecklenburg County,178.34,5
19119,Lyon County,IA,19153,Polk County,178.36,5
26139,Ottawa County,MI,26163,Wayne County,178.42,5
8105,Rio Grande County,CO,8031,Denver County,178.70,5
4015,Mohave County,AZ,4013,Maricopa County,178.70,5
26039,Crawford County,MI,26163,Wayne County,178.80,5
48407,San Jacinto County,TX,48113,Dallas County,178.82,5
16077,Power County,ID,16001,Ada County,179.32,5
20013,Brown County,KS,20173,Sedgwick County,179.63,5
13251,Screven County,GA,13121,Fulton County,179.81,5
40089,McCurtain County,OK,40109,Oklahoma County,179.81,5
21035,Calloway County,KY,21111,Jefferson County,179.90,5
48253,Jones County,TX,48113,Dallas County,179.90,5
51680,Lynchburg city,VA,51810,Virginia Beach County,179.95,5
53071,Walla Walla County,WA,53033,King County,179.96,5
37107,Lenoir County,NC,37119,Mecklenburg County,180.28,5
32009,Esmeralda County,NV,32003,Clark County,180.45,5
48405,San Augustine County,TX,48113,Dallas County,180.53,5
26007,Alpena County,MI,26163,Wayne County,180.54,5
46119,Sully County,SD,46099,Minnehaha County,180.58,5
20055,Finney County,KS,20173,Sedgwick County,180.70,5
30057,Madison County,MT,30111,Yellowstone County,180.99,5
48299,Llano County,TX,48113,Dallas County,181.08,5
51820,Waynesboro city,VA,51810,Virginia Beach County,181.22,5
28093,Marshall County,MS,28049,Hinds County,181.28,5
1061,Geneva County,AL,1073,Jefferson County,181.30,5
13069,Coffee County,GA,13121,Fulton County,181.33,5
41023,Grant County,OR,41051,Multnomah County,181.36,5
48275,Knox County,TX,48113,Dallas County,181.40,5
17167,Sangamon County,IL,17031,Cook County,181.48,5
38049,McHenry County,ND,38017,Cass County,181.59,5
51009,Amherst County,VA,51810,Virginia Beach County,181.68,5
51107,Loudoun County,VA,51810,Virginia Beach County,181.76,5
26021,Berrien County,MI,26163,Wayne County,181.76,5
30043,Jefferson County,MT,30111,Yellowstone County,181.78,5
28033,DeSoto County,MS,28049,Hinds County,182.12,5
13201,Miller County,GA,13121,Fulton County,182.16,5
39141,Ross County,OH,39035,Cuyahoga County,182.36,5
45021,Cherokee County,SC,45019,Charleston County,182.39,5
37039,Cherokee County,NC,37119,Mecklenburg County,182.39,5
47057,Grainger County,TN,47037,Davidson County,182.71,5
48453,Travis County,TX,48113,Dallas County,182.72,5
39057,Greene County,OH,39035,Cuyahoga County,182.83,5
8099,Prowers County,CO,8031,Denver County,182.89,5
26165,Wexford County,MI,26163,Wayne County,182.92,5
8079,Mineral County,CO,8031,Denver County,183.01,5
29153,Ozark County,MO,29510,St. Louis County,183.02,5
41011,Coos County,OR,41051,Multnomah County,183.06,5
29033,Carroll County,MO,29510,St. Louis County,183.08,5
46107,Potter County,SD,46099,Minnehaha County,183.24,5
17021,Christian County,IL,17031,Cook County,183.45,5
17173,Shelby County,IL,17031,Cook County,183.62,5
30105,Valley County,MT,30111,Yellowstone County,183.65,5
30011,Carter County,MT,30111,Yellowstone County,183.71,5
37129,New Hanover County,NC,37119,Mecklenburg County,183.75,5
17035,Cumberland County,IL,17031,Cook County,183.78,5
21195,Pike County,KY,21111,Jefferson County,184.20,5
13071,Colquitt County,GA,13121,Fulton County,184.21,5
8081,Moffat County,CO,8031,Denver County,184.23,5
47155,Sevier County,TN,47037,Davidson County,184.28,5
48441,Taylor County,TX,48113,Dallas County,184.34,5
27137,St. Louis County,MN,27053,Hennepin County,184.53,5
13267,Tattnall County,GA,13121,Fulton County,184.60,5
28057,Itawamba County,MS,28049,Hinds County,184.66,5
21145,McCracken County,KY,21111,Jefferson County,184.67,5
13031,Bulloch County,GA,13121,Fulton County,184.87,5
30021,Dawson County,MT,30111,Yellowstone County,184.88,5
20063,Gove County,KS,20173,Sedgwick County,184.97,5
39105,Meigs County,OH,39035,Cuyahoga County,185.21,5
6025,Imperial County,CA,6037,Los Angeles County,185.30,5
29167,Polk County,MO,29510,St. Louis County,185.42,5
31041,Custer County,NE,31055,Douglas County,185.43,5
51139,Page County,VA,51810,Virginia Beach County,185.51,5
48307,McCulloch County,TX,48113,Dallas County,185.80,5
48339,Montgomery County,TX,48113,Dallas County,186.10,5
12009,Brevard County,FL,12086,Miami-Dade County,186.12,5
36065,Oneida County,NY,36061,New York County,186.23,5
17071,Henderson County,IL,17031,Cook County,186.34,5
17109,McDonough County,IL,17031,Cook County,186.38,5
51143,Pittsylvania County,VA,51810,Virginia Beach County,186.71,5
31149,Rock County,NE,31055,Douglas County,186.71,5
48021,Bastrop County,TX,48113,Dallas County,186.72,5
31083,Harlan County,NE,31055,Douglas County,186.82,5
47089,Jefferson County,TN,47037,Davidson County,186.83,5
35013,Doña Ana County,NM,35001,Bernalillo County,187.00,5
30025,Fallon County,MT,30111,Yellowstone County,187.20,5
20081,Haskell County,KS,20173,Sedgwick County,187.21,5
37065,Edgecombe County,NC,37119,Mecklenburg County,187.37,5
47157,Shelby County,TN,47037,Davidson County,187.38,5
13109,Evans County,GA,13121,Fulton County,187.57,5
29211,Sullivan County,MO,29510,St. Louis County,187.63,5
42105,Potter County,PA,42101,Philadelphia County,187.72,5
54031,Hardy County,WV,54011,Cabell County,187.77,5
4017,Navajo County,AZ,4013,Maricopa County,187.96,5
51590,Danville city,VA,51810,Virginia Beach County,187.99,5
4011,Greenlee County,AZ,4013,Maricopa County,188.02,5
22043,Grant Parish,LA,22071,Orleans Parish,188.07,5
35017,Grant County,NM,35001,Bernalillo County,188.10,5
13019,Berrien County,GA,13121,Fulton County,188.14,5
46089,McPherson County,SD,46099,Minnehaha County,188.27,5
42033,Clearfield County,PA,42101,Philadelphia County,188.35,5
39037,Darke County,OH,39035,Cuyahoga County,188.40,5
42023,Cameron County,PA,42101,Philadelphia County,188.41,5
45083,Spartanburg County,SC,45019,Charleston County,188.48,5
4003,Cochise County,AZ,4013,Maricopa County,188.93,5
38085,Sioux County,ND,38017,Cass County,189.06,5
26079,Kalkaska County,MI,26163,Wayne County,189.08,5
55053,Jackson County,WI,55079,Milwaukee County,189.11,5
51187,Warren County,VA,51810,Virginia Beach County,189.26,5
54057,Mineral County,WV,54011,Cabell County,189.37,5
20175,Seward County,KS,20173,Sedgwick County,189.49,5
8021,Conejos County,CO,8031,Denver County,189.51,5
13001,Appling County,GA,13121,Fulton County,189.94,5
17017,Cass County,IL,17031,Cook County,190.02,5
1069,Houston County,AL,1073,Jefferson County,190.02,5
26121,Muskegon County,MI,26163,Wayne County,190.07,5
28009,Benton County,MS,28049,Hinds County,190.21,5
40007,Beaver County,OK,40109,Oklahoma County,190.27,5
22021,Caldwell Parish,LA,22071,Orleans Parish,190.49,5
8053,Hinsdale County,CO,8031,Denver County,190.58,5
36097,Schuyler County,NY,36061,New York County,190.81,5
8091,Ouray County,CO,8031,Denver County,190.89,5
38059,Morton County,ND,38017,Cass County,190.96,5
35009,Curry County,NM,35001,Bernalillo County,191.40,5
37133,Onslow County,NC,37119,Mecklenburg County,191.42,5
36043,Herkimer County,NY,36061,New York County,191.47,5
20043,Doniphan County,KS,20173,Sedgwick County,191.50,5
37083,Halifax County,NC,37119,Mecklenburg County,191.81,5
42021,Cambria County,PA,42101,Philadelphia County,191.82,5
51790,Staunton city,VA,51810,Virginia Beach County,191.87,5
36067,Onondaga County,NY,36061,New York County,191.94,5
13075,Cook County,GA,13121,Fulton County,192.00,5
36113,Warren County,NY,36061,New York County,192.10,5
55063,La Crosse County,WI,55079,Milwaukee County,192.15,5
29101,Johnson County,MO,29510,St. Louis County,192.20,5
48155,Foard County,TX,48113,Dallas County,192.27,5
38065,Oliver County,ND,38017,Cass County,192.56,5
29083,Henry County,MO,29510,St. Louis County,192.58,5
21083,Graves County,KY,21111,Jefferson County,192.85,5
16061,Lewis County,ID,16001,Ada County,192.86,5
39113,Montgomery County,OH,39035,Cuyahoga County,192.94,5
31047,Dawson County,NE,31055,Douglas County,192.95,5
51660,Harrisonburg city,VA,51810,Virginia Beach County,193.48,5
22023,Cameron Parish,LA,22071,Orleans Parish,193.59,5
29077,Greene County,MO,29510,St. Louis County,193.67,5
29117,Livingston County,MO,29510,St. Louis County,193.68,5
6019,Fresno County,CA,6037,Los Angeles County,193.75,5
29107,Lafayette County,MO,29510,St. Louis County,193.76,5
51043,Clarke County,VA,51810,Virginia Beach County,193.80,5
55041,Forest County,WI,55079,Milwaukee County,193.85,5
16011,Bingham County,ID,16001,Ada County,193.90,5
28139,Tippah County,MS,28049,Hinds County,194.10,5
26119,Montmorency County,MI,26163,Wayne County,194.19,5
53065,Stevens County,WA,53033,King County,194.22,5
22083,Richland Parish,LA,22071,Orleans Parish,194.68,5
51530,Buena Vista city,VA,51810,Virginia Beach County,194.70,5
35041,Roosevelt County,NM,35001,Bernalillo County,194.87,5
29171,Putnam County,MO,29510,St. Louis County,194.88,5
46075,Jones County,SD,46099,Minnehaha County,194.95,5
13003,Atkinson County,GA,13121,Fulton County,195.19,5
27027,Clay County,MN,27053,Hennepin County,195.26,5
45007,Anderson County,SC,45019,Charleston County,195.28,5
27087,Mahnomen County,MN,27053,Hennepin County,195.38,5
20171,Scott County,KS,20173,Sedgwick County,195.39,5
12057,Hillsborough County,FL,12086,Miami-Dade County,195.45,5
39079,Jackson County,OH,39035,Cuyahoga County,195.48,5
55069,Lincoln County,WI,55079,Milwaukee County,195.57,5
29185,St. Clair County,MO,29510,St. Louis County,195.61,5
13005,Bacon County,GA,13121,Fulton County,195.71,5
39027,Clinton County,OH,39035,Cuyahoga County,195.72,5
55019,Clark County,WI,55079,Milwaukee County,195.77,5
17169,Schuyler County,IL,17031,Cook County,195.80,5
20137,Norton County,KS,20173,Sedgwick County,195.80,5
48473,Waller County,TX,48113,Dallas County,195.95,5
47063,Hamblen County,TN,47037,Davidson County,196.22,5
51015,Augusta County,VA,51810,Virginia Beach County,196.26,5
37147,Pitt County,NC,37119,Mecklenburg County,196.34,5
51515,Bedford city,VA,51810,Virginia Beach County,196.61,5
51165,Rockingham County,VA,51810,Virginia Beach County,196.63,5
51019,Bedford County,VA,51810,Virginia Beach County,196.70,5
37103,Jones County,NC,37119,Mecklenburg County,197.03,5
48399,Runnels County,TX,48113,Dallas County,197.11,5
48457,Tyler County,TX,48113,Dallas County,197.23,5
28117,Prentiss County,MS,28049,Hinds County,197.44,5
48031,Blanco County,TX,48113,Dallas County,197.46,5
48403,Sabine County,TX,48113,Dallas County,197.59,5
49017,Garfield County,UT,49035,Salt Lake County,197.60,5
29043,Christian County,MO,29510,St. Louis County,197.63,5
16051,Jefferson County,ID,16001,Ada County,197.82,5
8077,Mesa County,CO,8031,Denver County,197.97,5
20179,Sheridan County,KS,20173,Sedgwick County,198.09,5
46095,Mellette County,SD,46099,Minnehaha County,198.36,5
39131,Pike County,OH,39035,Cuyahoga County,198.50,5
13253,Seminole County,GA,13121,Fulton County,198.71,5
22035,East Carroll Parish,LA,22071,Orleans Parish,199.12,5
31073,Gosper County,NE,31055,Douglas County,199.21,5
46121,Todd County,SD,46099,Minnehaha County,199.26,5
27029,Clearwater County,MN,27053,Hennepin County,199.28,5
47067,Hancock County,TN,47037,Davidson County,199.45,5
27075,Lake County,MN,27053,Hennepin County,199.52,5
21007,Ballard County,KY,21111,Jefferson County,199.56,5
48149,Fayette County,TX,48113,Dallas County,199.80,5
17033,Crawford County,IL,17031,Cook County,199.80,5
51171,Shenandoah County,VA,51810,Virginia Beach County,199.89,5
26137,Otsego County,MI,26163,Wayne County,200.20,5
46129,Walworth County,SD,46099,Minnehaha County,200.27,5
51678,Lexington city,VA,51810,Virginia Beach County,200.38,5
48197,Hardeman County,TX,48113,Dallas County,200.69,5
45045,Greenville County,SC,45019,Charleston County,200.82,5
55037,Florence County,WI,55079,Milwaukee County,200.85,5
48015,Austin County,TX,48113,Dallas County,200.90,5
36041,Hamilton County,NY,36061,New York County,200.93,5
48209,Hays County,TX,48113,Dallas County,200.97,5
16069,Nez Perce County,ID,16001,Ada County,200.99,5
17137,Morgan County,IL,17031,Cook County,201.27,5
51163,Rockbridge County,VA,51810,Virginia Beach County,201.30,5
13087,Decatur County,GA,13121,Fulton County,201.31,5
17079,Jasper County,IL,17031,Cook County,201.40,5
41035,Klamath County,OR,41051,Multnomah County,201.54,5
38055,McLean County,ND,38017,Cass County,201.71,5
13131,Grady County,GA,13121,Fulton County,201.77,5
16033,Clark County,ID,16001,Ada County,201.90,5
36099,Seneca County,NY,36061,New York County,202.15,5
26127,Oceana County,MI,26163,Wayne County,202.46,5
51840,Winchester city,VA,51810,Virginia Beach County,202.75,5
53013,Columbia County,WA,53033,King County,202.83,5
31009,Blaine County,NE,31055,Douglas County,202.88,5
17049,Effingham County,IL,17031,Cook County,202.88,5
48319,Mason County,TX,48113,Dallas County,203.00,5
46117,Stanley County,SD,46099,Minnehaha County,203.02,5
8111,San Juan County,CO,8031,Denver County,203.23,5
30109,Wibaux County,MT,30111,Yellowstone County,203.25,5
48433,Stonewall County,TX,48113,Dallas County,203.44,5
39071,Highland County,OH,39035,Cuyahoga County,203.54,5
26055,Grand Traverse County,MI,26163,Wayne County,203.64,5
21039,Carlisle County,KY,21111,Jefferson County,203.77,5
8085,Montrose County,CO,8031,Denver County,203.90,5
36011,Cayuga County,NY,36061,New York County,204.25,5
36101,Steuben County,NY,36061,New York County,204.47,5
22019,Calcasieu Parish,LA,22071,Orleans Parish,204.57,5
29079,Grundy County,MO,29510,St. Louis County,204.59,5
35059,Union County,NM,35001,Bernalillo County,204.59,5
13275,Thomas County,GA,13121,Fulton County,204.65,5
30041,Hill County,MT,30111,Yellowstone County,204.76,5
54027,Hampshire County,WV,54011,Cabell County,204.84,5
29039,Cedar County,MO,29510,St. Louis County,205.47,5
47029,Cocke County,TN,47037,Davidson County,205.52,5
29213,Taney County,MO,29510,St. Louis County,205.56,5
39053,Gallia County,OH,39035,Cuyahoga County,205.63,5
22127,Winn Parish,LA,22071,Orleans Parish,205.78,5
49021,Iron County,UT,49035,Salt Lake County,205.83,5
22115,Vernon Parish,LA,22071,Orleans Parish,205.84,5
1003,Baldwin County,AL,1073,Jefferson County,206.06,5
13103,Effingham County,GA,13121,Fulton County,206.07,5
39165,Warren County,OH,39035,Cuyahoga County,206.10,5
42111,Somerset County,PA,42101,Philadelphia County,206.17,5
53075,Whitman County,WA,53033,King County,206.35,5
48095,Concho County,TX,48113,Dallas County,206.53,5
36123,Yates County,NY,36061,New York County,206.57,5
53063,Spokane County,WA,53033,King County,206.63,5
22011,Beauregard Parish,LA,22071,Orleans Parish,206.65,5
29177,Ray County,MO,29510,St. Louis County,206.77,5
12095,Orange County,FL,12086,Miami-Dade County,206.95,5
13173,Lanier County,GA,13121,Fulton County,207.04,5
39135,Preble County,OH,39035,Cuyahoga County,207.11,5
51069,Frederick County,VA,51810,Virginia Beach County,207.19,5
31017,Brown County,NE,31055,Douglas County,207.22,5
35029,Luna County,NM,35001,Bernalillo County,207.73,5
17135,Montgomery County,IL,17031,Cook County,207.81,5
16071,Oneida County,ID,16001,Ada County,207.94,5
22123,West Carroll Parish,LA,22071,Orleans Parish,208.26,5
48055,Caldwell County,TX,48113,Dallas County,208.37,5
56005,Campbell County,WY,56021,Laramie County,208.68,5
42047,Elk County,PA,42101,Philadelphia County,208.76,5
37131,Northampton County,NC,37119,Mecklenburg County,208.84,5
48269,King County,TX,48113,Dallas County,209.11,5
16005,Bannock County,ID,16001,Ada County,209.26,5
21105,Hickman County,KY,21111,Jefferson County,209.75,5
17009,Brown County,IL,17031,Cook County,209.96,5
17067,Hancock County,IL,17031,Cook County,210.12,5
38009,Bottineau County,ND,38017,Cass County,210.13,5
12103,Pinellas County,FL,12086,Miami-Dade County,210.22,5
20067,Grant County,KS,20173,Sedgwick County,210.36,5
13027,Brooks County,GA,13121,Fulton County,210.61,5
48151,Fisher County,TX,48113,Dallas County,210.62,5
30093,Silver Bow County,MT,30111,Yellowstone County,210.70,5
31065,Furnas County,NE,31055,Douglas County,210.88,5
26009,Antrim County,MI,26163,Wayne County,210.92,5
28003,Alcorn County,MS,28049,Hinds County,210.96,5
20093,Kearny County,KS,20173,Sedgwick County,211.08,5
27007,Beltrami County,MN,27053,Hennepin County,211.12,5
48171,Gillespie County,TX,48113,Dallas County,211.33,5
30049,Lewis and Clark County,MT,30111,Yellowstone County,211.64,5
22073,Ouachita Parish,LA,22071,Orleans Parish,211.70,5
38037,Grant County,ND,38017,Cass County,211.74,5
26105,Mason County,MI,26163,Wayne County,211.94,5
8009,Baca County,CO,8031,Denver County,211.94,5
13183,Long County,GA,13121,Fulton County,211.99,5
37049,Craven County,NC,37119,Mecklenburg County,212.01,5
55085,Oneida County,WI,55079,Milwaukee County,212.13,5
29025,Caldwell County,MO,29510,St. Louis County,212.22,5
8007,Archuleta County,CO,8031,Denver County,212.23,5
1097,Mobile County,AL,1073,Jefferson County,212.31,5
17051,Fayette County,IL,17031,Cook County,212.52,5
51690,Martinsville city,VA,51810,Virginia Beach County,212.71,5
31103,Keya Paha County,NE,31055,Douglas County,212.80,5
42063,Indiana County,PA,42101,Philadelphia County,212.93,5
55121,Trempealeau County,WI,55079,Milwaukee County,213.16,5
37117,Martin County,NC,37119,Mecklenburg County,213.17,5
55119,Taylor County,WI,55079,Milwaukee County,213.21,5
29057,Dade County,MO,29510,St. Louis County,213.32,5
48241,Jasper County,TX,48113,Dallas County,213.48,5
13229,Pierce County,GA,13121,Fulton County,213.55,5
28141,Tishomingo County,MS,28049,Hinds County,213.58,5
48291,Liberty County,TX,48113,Dallas County,213.71,5
51067,Franklin County,VA,51810,Virginia Beach County,213.80,5
56019,Johnson County,WY,56021,Laramie County,213.83,5
20189,Stevens County,KS,20173,Sedgwick County,214.13,5
13029,Bryan County,GA,13121,Fulton County,214.17,5
39145,Scioto County,OH,39035,Cuyahoga County,214.30,5
48353,Nolan County,TX,48113,Dallas County,214.30,5
13305,Wayne County,GA,13121,Fulton County,214.69,5
41061,Union County,OR,41051,Multnomah County,214.87,5
51023,Botetourt County,VA,51810,Virginia Beach County,214.94,5
27107,Norman County,MN,27053,Hennepin County,214.96,5
17171,Scott County,IL,17031,Cook County,215.13,5
45077,Pickens County,SC,45019,Charleston County,215.14,5
47073,Hawkins County,TN,47037,Davidson County,215.42,5
53023,Garfield County,WA,53033,King County,215.46,5
41037,Lake County,OR,41051,Multnomah County,215.49,5
46021,Campbell County,SD,46099,Minnehaha County,215.67,5
29129,Mercer County,MO,29510,St. Louis County,215.81,5
13185,Lowndes County,GA,13121,Fulton County,215.93,5
12117,Seminole County,FL,12086,Miami-Dade County,216.31,5
38057,Mercer County,ND,38017,Cass County,216.34,5
30083,Richland County,MT,30111,Yellowstone County,216.96,5
15001,Hawaii County,HI,15003,Honolulu County,216.99,5
48201,Harris County,TX,48113,Dallas County,217.03,5
41029,Jackson County,OR,41051,Multnomah County,217.05,5
42065,Jefferson County,PA,42101,Philadelphia County,217.14,5
20039,Decatur County,KS,20173,Sedgwick County,217.22,5
17117,Macoupin County,IL,17031,Cook County,217.48,5
23003,Aroostook County,ME,23005,Cumberland County,217.59,5
20109,Logan County,KS,20173,Sedgwick County,217.75,5
36075,Oswego County,NY,36061,New York County,218.11,5
20203,Wichita County,KS,20173,Sedgwick County,218.50,5
42083,McKean County,PA,42101,Philadelphia County,218.61,5
22049,Jackson Parish,LA,22071,Orleans Parish,218.63,5
38101,Ward County,ND,38017,Cass County,218.81,5
39017,Butler County,OH,39035,Cuyahoga County,218.88,5
29209,Stone County,MO,29510,St. Louis County,219.22,5
22069,Natchitoches Parish,LA,22071,Orleans Parish,219.22,5
29061,Daviess County,MO,29510,St. Louis County,219.26,5
48199,Hardin County,TX,48113,Dallas County,219.27,5
17101,Lawrence County,IL,17031,Cook County,219.44,5
51089,Henry County,VA,51810,Virginia Beach County,219.44,5
22067,Morehouse Parish,LA,22071,Orleans Parish,219.48,5
47059,Greene County,TN,47037,Davidson County,219.57,5
56037,Sweetwater County,WY,56021,Laramie County,219.66,5
48089,Colorado County,TX,48113,Dallas County,219.68,5
51770,Roanoke city,VA,51810,Virginia Beach County,219.72,5
26101,Manistee County,MI,26163,Wayne County,220.37,5
17159,Richland County,IL,17031,Cook County,221.13,5
36049,Lewis County,NY,36061,New York County,221.15,5
32033,White Pine County,NV,32003,Clark County,221.43,5
48101,Cottle County,TX,48113,Dallas County,221.49,5
26141,Presque Isle County,MI,26163,Wayne County,221.52,5
12101,Pasco County,FL,12086,Miami-Dade County,221.58,5
4001,Apache County,AZ,4013,Maricopa County,221.71,5
39001,Adams County,OH,39035,Cuyahoga County,221.73,5
29037,Cass County,MO,29510,St. Louis County,221.77,5
17025,Clay County,IL,17031,Cook County,221.87,5
29095,Jackson County,MO,29510,St. Louis County,222.06,5
39087,Lawrence County,OH,39035,Cuyahoga County,222.07,5
13179,Liberty County,GA,13121,Fulton County,222.09,5
51017,Bath County,VA,51810,Virginia Beach County,222.14,5
29109,Lawrence County,MO,29510,St. Louis County,222.42,5
51091,Highland County,VA,51810,Virginia Beach County,222.57,5
48091,Comal County,TX,48113,Dallas County,222.57,5
48327,Menard County,TX,48113,Dallas County,222.58,5
30051,Liberty County,MT,30111,Yellowstone County,222.67,5
6053,Monterey County,CA,6037,Los Angeles County,222.80,5
